P1,P2,Cluster
-175.55421429645386,-16.825532915853586,0
91.61802286115801,7.491836551612693,0
123.29844130780458,-51.93882283583426,0
-160.99050982809075,-7.71247666068237,0
-35.22867088066744,18.05724881898385,0
-215.03910248840282,-14.508280785786127,0
-217.39989783005117,-17.792652664296526,0
-92.86452144350659,-42.241537902264255,0
-50.323960144219086,-26.543937843958147,0
-89.47561323627772,26.781992244572223,0
-136.00896164899257,7.843969950728507,0
-129.84051016980672,42.1144115663715,0
-230.88475765272491,-0.15267232167272482,0
-16.778871500313414,-41.85744166723627,0
297.289465699154,-16.699979565667547,0
-8.891829205871886,-22.348112295510063,0
315.87536554402857,-10.748336659065018,0
-66.51495800995147,-18.130799346173433,0
-69.90233394674777,-12.033758460078928,0
49.65658395926596,21.258782001093152,0
818.9851676709092,-18.71562861700508,1
-257.30071030487994,2.4816900746087356,0
-85.21817254027366,-25.346503434722038,0
1009.5636319048907,9.339389680136406,1
-55.74069445739309,71.64115798133273,0
-101.87286489532818,58.21408169381587,0
-193.48831078484707,-7.60682996746678,0
298.5768407727272,19.09301798241745,0
-260.0302950732602,50.747630835604696,0
235.26087733945633,-34.873392698177256,0
-136.43573312763098,14.665473254162407,0
-252.32734364448464,7.639807231493421,0
38.58280540234341,30.869083625289505,0
201.3915994471688,-27.020482920209233,0
-119.58985316586532,56.346871822786085,0
-285.75929667268025,-10.374669042161543,0
-201.65132806850517,22.41980296375729,0
509.0668118083656,-16.50394591655413,1
-234.33474691272858,0.8262383305324761,0
-247.9045812567632,8.69626511958657,0
-256.1111480727788,-29.325518360871172,0
-228.48192923904125,5.566906235442161,0
43.02494320280846,-11.937988119140158,0
-185.59233794116392,-22.49070085914859,0
473.3800149132612,39.780137489009206,1
-34.24651609807631,-26.21184630858683,0
-308.50610544932977,-32.79578896899842,0
25.751050422615037,-14.581938466964715,0
342.53994032380047,7.886401600468304,0
-82.60983449016373,45.73297371459421,0
-126.33701448286638,-12.26153861774361,0
-200.85982158964643,-26.224202392336636,0
-126.13726342197887,61.30161628116383,0
61.59555874561954,-15.845625753612666,0
66.65030866895808,-35.68596491163419,0
290.83687708696914,8.17455639163802,0
-141.01607897708936,0.036191494536950586,0
-243.14232189954367,-20.854334838539216,0
243.39521747136575,-20.10717617475379,0
-91.29801669575286,-14.710907170655531,0
-222.50662716458353,-19.13864431588891,0
-61.69771029005261,-9.689885890289787,0
-292.26487229792355,-8.009584048469748,0
38.838625841508076,-29.131149623994887,0
316.2157863161393,-5.365372074843606,0
-58.62693628304848,36.19516890373188,0
-54.62662453917875,-37.63863282792428,0
-114.52034854126816,62.68641509718066,0
-118.63702064053132,1.8230989763874845,0
-296.0751487812046,2.4802347187606983,0
-79.22424760616212,-14.74518087618398,0
54.50270186309007,26.299043545336275,0
-50.703266264348144,-19.340976346626064,0
-276.86218596629817,-1.9277092751416092,0
-173.1435505065017,-20.84832189216121,0
-182.90013087337934,21.755630103810233,0
-204.036612172426,-2.1888369923281346,0
90.0425495482063,-11.589022634113718,0
-224.96791363100283,15.600290738017264,0
-77.16765627871811,-20.116164188699855,0
-188.36124476543293,-14.646046141781255,0
341.1630978312013,-40.95833921483728,0
-46.417368869245934,-17.065572949123293,0
-148.18608854797614,-7.015450865928244,0
133.45011547403067,-26.46659676114065,0
-135.48839471387805,25.68479385827959,0
-282.8507101810038,-5.48188262535848,0
-120.3723651141872,-16.93318016007177,0
-268.82670678523624,-2.6298008323579154,0
-36.3904831405373,-16.29149966626119,0
47.833099187099776,-2.3999241002820497,0
147.328414839951,47.19596911650544,0
-30.060323362878307,-13.648533743151376,0
-109.67506935141017,-22.302194732507175,0
762.1580218677478,-40.64162642378159,1
-233.84388426574975,-7.404058326965838,0
292.6424148094219,-24.028658776452602,0
175.21990604156366,-30.000787410893892,0
-212.97844589883698,19.04758902629385,0
-183.52090341294848,-7.7805494267947495,0
-145.54678980732535,14.714614824835508,0
-178.94248241887928,0.10644198830857476,0
-288.4069009122509,-18.42623591772528,0
-65.98006227723056,-5.096300770321363,0
-219.29352447038679,-7.208543987260896,0
-134.1976108067677,6.688542502348781,0
23.74033021665906,21.92310334227679,0
-212.78280846353107,13.884690633208777,0
-160.67571661375302,-35.040477416706466,0
-16.778871500313414,-41.85744166723627,0
-136.666711415707,1.7008705917601503,0
217.14908989215644,3.7392890221924517,0
-136.1753238885777,-12.535943442800061,0
532.1335189039073,-16.41407946775891,1
195.95786599852278,-11.06319234057841,0
-101.79657014550435,10.227955410143522,0
-158.80503830018728,15.975819817306359,0
252.27167794887862,57.30944164494829,0
-64.39846991009284,25.881405175214553,0
311.95051055332476,-13.012754559049768,0
133.45011547403067,-26.46659676114065,0
-94.60720833007315,23.4686476562959,0
-258.82930827210237,-9.005593423264628,0
-192.92724073922378,-4.710242281754319,0
